ts,open,high,low,close,volume
1704038400,1996.49935,1996.86636,1996.15691,1996.49935,319.0
1704042000,1994.42433,1996.49766,1992.38924,1992.43229,405.0
1704045600,1988.96764,2007.27951,1988.22653,2007.07961,112.0
1704049200,2008.77759,2009.63386,1997.87298,1998.46235,241.0
1704052800,1995.55672,2002.83041,1995.38496,2001.34719,581.0
1704056400,2000.16558,2005.89456,1999.03931,2004.15284,402.0
1704060000,2005.31149,2009.67295,2003.21926,2006.26178,448.0
1704063600,2005.49273,2008.4076,2005.24763,2007.45603,138.0
1704067200,2001.98268,2003.86574,1975.86925,1977.84813,114.0
1704070800,1976.68058,1981.93342,1974.65323,1981.72691,135.0
1704074400,1981.80562,1995.45347,1973.21088,1989.02255,120.0
1704078000,1989.4807,2015.41191,1987.98466,2015.36799,543.0
1704081600,2015.17353,2017.63741,2015.11802,2017.53065,512.0
1704085200,2017.32181,2022.3989,2015.18536,2016.0974,109.0
1704088800,2016.10798,2033.93986,2012.4186,2032.37105,100.0
1704092400,2029.60289,2029.83592,2024.38276,2024.50539,197.0
1704096000,2027.03359,2046.6665,2023.10907,2044.66285,100.0
1704099600,2046.26423,2068.18405,2046.25438,2064.49915,982.0
1704103200,2062.47113,2068.70416,2062.20658,2068.58799,1256.0
1704106800,2067.87178,2068.09019,2065.22756,2065.48799,100.0
1704110400,2069.46608,2073.06306,2038.07914,2041.13359,482.0
1704114000,2038.5725,2084.32992,2037.65757,2082.38121,110.0
1704117600,2082.45452,2082.77288,2076.54291,2076.96092,100.0
1704121200,2074.62315,2074.7813,2069.08386,2069.43081,131.0
1704124800,2066.74658,2067.00531,2049.62768,2051.08724,368.0
1704128400,2049.44184,2064.22069,2049.12449,2063.24064,217.0
1704132000,2066.57849,2082.49261,2065.80195,2081.34322,235.0
1704135600,2082.76498,2104.39332,2082.6969,2104.24407,210.0
1704139200,2106.57181,2116.10501,2105.98793,2115.37097,187.0
1704142800,2116.45604,2144.31515,2103.6546,2103.99707,137.0
