ts,open,high,low,close,volume
1704038400,1.1016,1.10172,1.10159,1.1016,250.0
1704042000,1.10054,1.10811,1.10033,1.10683,119.0
1704045600,1.10479,1.12514,1.10413,1.12492,100.0
1704049200,1.12651,1.127,1.12633,1.12646,915.0
1704052800,1.12657,1.1283,1.12532,1.12648,137.0
1704056400,1.12532,1.13005,1.1237,1.12916,1144.0
1704060000,1.12898,1.13694,1.1238,1.12848,100.0
1704063600,1.12878,1.13374,1.12798,1.13266,569.0
1704067200,1.13313,1.14393,1.13176,1.14365,225.0
1704070800,1.1419,1.14191,1.1153,1.11567,378.0
1704074400,1.11544,1.14176,1.11518,1.12456,232.0
1704078000,1.12402,1.12887,1.12271,1.12859,695.0
1704081600,1.12915,1.15151,1.12699,1.145,251.0
1704085200,1.14608,1.14701,1.133,1.13308,190.0
1704088800,1.13243,1.13704,1.13226,1.13704,253.0
1704092400,1.13715,1.13742,1.12871,1.1292,218.0
1704096000,1.12972,1.13869,1.12501,1.13822,160.0
1704099600,1.13736,1.15279,1.13634,1.15252,100.0
1704103200,1.15369,1.15382,1.15357,1.15368,240.0
1704106800,1.15118,1.15509,1.15089,1.15495,100.0
1704110400,1.15405,1.16491,1.14757,1.1645,329.0
1704114000,1.16371,1.16392,1.15702,1.15795,232.0
1704117600,1.15648,1.16545,1.15622,1.16475,163.0
1704121200,1.16601,1.18035,1.16575,1.18032,100.0
1704124800,1.18032,1.18149,1.18023,1.18128,136.0
1704128400,1.18087,1.18412,1.15391,1.15877,137.0
1704132000,1.15858,1.1682,1.15811,1.1662,372.0
1704135600,1.16703,1.17433,1.16665,1.17398,182.0
1704139200,1.17602,1.18122,1.16923,1.17146,403.0
1704142800,1.17221,1.18208,1.17131,1.18152,528.0
1704146400,1.18009,1.18021,1.16903,1.16904,125.0
1704150000,1.16974,1.16975,1.16425,1.16431,100.0
1704153600,1.16472,1.16557,1.16446,1.16547,179.0
1704157200,1.16585,1.16603,1.15487,1.15939,359.0
1704160800,1.16199,1.16448,1.15862,1.15922,100.0
1704164400,1.15936,1.1603,1.1491,1.14949,129.0
1704168000,1.15061,1.15077,1.14849,1.14942,100.0
1704171600,1.14939,1.15316,1.14928,1.15307,172.0
1704175200,1.15413,1.15625,1.14091,1.1423,100.0
1704178800,1.14322,1.14458,1.12449,1.12475,128.0
1704182400,1.12676,1.13899,1.12644,1.13836,100.0
1704186000,1.13775,1.13779,1.13555,1.13575,100.0
1704189600,1.1355,1.14472,1.13541,1.1447,138.0
1704193200,1.14444,1.15027,1.12836,1.13133,240.0
1704196800,1.13217,1.14368,1.1303,1.14248,100.0
1704200400,1.13984,1.14056,1.13918,1.14012,1221.0
1704204000,1.14229,1.14748,1.13609,1.1382,157.0
1704207600,1.13916,1.13931,1.13588,1.13769,100.0
1704211200,1.13696,1.15826,1.13458,1.15637,164.0
1704214800,1.15761,1.15777,1.15692,1.15702,150.0
1704218400,1.15667,1.16328,1.14806,1.14974,100.0
1704222000,1.1488,1.15666,1.14739,1.15582,355.0
1704225600,1.15427,1.16712,1.15426,1.16711,289.0
1704229200,1.16802,1.16811,1.15855,1.16638,475.0
1704232800,1.16411,1.1925,1.16163,1.18412,100.0
1704236400,1.18222,1.19305,1.17859,1.19241,277.0
1704240000,1.19233,1.19481,1.19226,1.19476,100.0
1704243600,1.19416,1.20301,1.19397,1.20271,959.0
1704247200,1.2035,1.2108,1.20337,1.20943,394.0
1704250800,1.21069,1.2114,1.20611,1.20613,100.0
1704254400,1.20504,1.20743,1.20204,1.20237,228.0
1704258000,1.20339,1.20519,1.1945,1.19484,100.0
1704261600,1.19166,1.20327,1.19023,1.20152,109.0
1704265200,1.20196,1.20885,1.20083,1.20786,100.0
1704268800,1.20617,1.22025,1.20568,1.21968,100.0
1704272400,1.21937,1.22214,1.21909,1.22048,100.0
1704276000,1.22164,1.22304,1.22061,1.22063,128.0
1704279600,1.22161,1.22294,1.22161,1.22294,155.0
1704283200,1.22166,1.22171,1.21748,1.21767,492.0
1704286800,1.21673,1.22004,1.21586,1.21914,1813.0
1704290400,1.21756,1.22282,1.21153,1.21407,2531.0
1704294000,1.2145,1.21588,1.21221,1.21242,141.0
1704297600,1.21255,1.21362,1.20468,1.20548,100.0
1704301200,1.20611,1.20908,1.20242,1.20271,476.0
1704304800,1.20392,1.20412,1.19397,1.19667,301.0
1704308400,1.19494,1.20609,1.19486,1.20604,100.0
1704312000,1.20638,1.20667,1.1959,1.19606,239.0
1704315600,1.19842,1.20021,1.19414,1.19442,220.0
1704319200,1.19539,1.19567,1.17763,1.1784,220.0
1704322800,1.18155,1.18313,1.17267,1.17368,115.0
1704326400,1.17298,1.17524,1.16153,1.16267,106.0
1704330000,1.16202,1.179,1.16123,1.17892,367.0
1704333600,1.18053,1.19596,1.18045,1.19576,2839.0
1704337200,1.19612,1.22793,1.19603,1.22753,219.0
1704340800,1.22721,1.23043,1.21993,1.22026,100.0
1704344400,1.21951,1.22294,1.21419,1.2221,100.0
1704348000,1.22306,1.2362,1.21582,1.22332,236.0
1704351600,1.22151,1.22205,1.21824,1.21913,178.0
1704355200,1.2195,1.22871,1.21701,1.22383,130.0
1704358800,1.2236,1.22968,1.20255,1.20536,100.0
1704362400,1.2067,1.20807,1.2036,1.20483,211.0
1704366000,1.2051,1.2309,1.20482,1.2295,197.0
1704369600,1.23053,1.23297,1.20136,1.20156,100.0
1704373200,1.20018,1.20082,1.19241,1.19449,208.0
1704376800,1.19505,1.20405,1.19319,1.20339,100.0
1704380400,1.20348,1.21247,1.1939,1.19851,129.0
1704384000,1.19849,1.20937,1.19395,1.20641,100.0
1704387600,1.20643,1.21016,1.20563,1.20847,162.0
1704391200,1.20905,1.21469,1.20901,1.21449,100.0
1704394800,1.2143,1.23452,1.21262,1.23342,339.0
1704398400,1.2328,1.23303,1.23031,1.23065,395.0
1704402000,1.23032,1.24999,1.22991,1.24832,342.0
1704405600,1.24654,1.24694,1.23369,1.23377,443.0
1704409200,1.23317,1.23839,1.23071,1.23305,100.0
1704412800,1.23147,1.25412,1.23008,1.2539,100.0
1704416400,1.25552,1.25554,1.2336,1.23436,199.0
1704420000,1.23453,1.23526,1.22557,1.2289,321.0
1704423600,1.22884,1.23384,1.22803,1.23383,567.0
1704427200,1.2341,1.23879,1.23387,1.23664,809.0
1704430800,1.23656,1.23666,1.23653,1.23656,303.0
1704434400,1.23703,1.24042,1.2367,1.23763,166.0
1704438000,1.23768,1.23815,1.22112,1.22155,100.0
1704441600,1.22046,1.22407,1.2187,1.22272,100.0
1704445200,1.22294,1.22924,1.21285,1.21437,125.0
1704448800,1.21352,1.23094,1.21137,1.2212,100.0
1704452400,1.22325,1.22329,1.20827,1.20834,153.0
1704456000,1.20787,1.20792,1.20117,1.20266,255.0
1704459600,1.20224,1.20286,1.1811,1.18133,165.0
1704463200,1.18026,1.18051,1.17205,1.17469,146.0
1704466800,1.17559,1.17563,1.16032,1.16076,100.0
1704470400,1.16154,1.17449,1.16065,1.17406,410.0
1704474000,1.17522,1.17663,1.15658,1.15784,100.0
1704477600,1.15805,1.15887,1.1385,1.14047,203.0
1704481200,1.1409,1.14349,1.12058,1.12953,103.0
1704484800,1.13031,1.13111,1.12999,1.13009,803.0
1704488400,1.13072,1.13197,1.11274,1.11299,138.0
1704492000,1.11495,1.12465,1.10723,1.12297,263.0
1704495600,1.12255,1.14348,1.12238,1.14278,317.0
1704499200,1.14355,1.15986,1.14269,1.15973,478.0
1704502800,1.16042,1.1801,1.15964,1.1792,157.0
1704506400,1.17924,1.18089,1.17451,1.17498,100.0
1704510000,1.17589,1.18743,1.17329,1.18705,1978.0
1704513600,1.18555,1.18593,1.18488,1.18575,512.0
1704517200,1.18403,1.18726,1.1839,1.18614,652.0
1704520800,1.18626,1.19152,1.17294,1.17479,100.0
1704524400,1.17617,1.17669,1.1634,1.16351,209.0
1704528000,1.16461,1.16462,1.16191,1.16193,189.0
1704531600,1.15938,1.17486,1.15727,1.17464,118.0
1704535200,1.17461,1.17497,1.16821,1.16868,100.0
1704538800,1.16926,1.17524,1.16857,1.17519,100.0
1704542400,1.17378,1.19528,1.17358,1.19422,100.0
1704546000,1.19432,1.2088,1.19409,1.20818,106.0
1704549600,1.20754,1.20953,1.20283,1.2042,409.0
1704553200,1.20512,1.23316,1.19353,1.22707,237.0
1704556800,1.22818,1.23033,1.22669,1.23023,339.0
1704560400,1.23025,1.23044,1.2298,1.23013,100.0
1704564000,1.22947,1.24031,1.22713,1.23957,200.0
1704567600,1.23868,1.26261,1.23472,1.25604,100.0
1704571200,1.25238,1.25982,1.24997,1.25834,100.0
1704574800,1.25829,1.26428,1.25584,1.26333,106.0
1704578400,1.26172,1.27487,1.26109,1.27317,126.0
1704582000,1.27141,1.28366,1.27137,1.28346,114.0
1704585600,1.28439,1.29902,1.28411,1.29846,101.0
1704589200,1.29764,1.30058,1.27912,1.28007,174.0
1704592800,1.27904,1.28987,1.27575,1.28982,1196.0
1704596400,1.29011,1.30309,1.28918,1.3006,100.0
1704600000,1.29915,1.30503,1.29902,1.30394,100.0
1704603600,1.30287,1.30306,1.28701,1.28702,100.0
1704607200,1.28802,1.28806,1.28543,1.28644,100.0
1704610800,1.28455,1.28464,1.27805,1.27812,165.0
1704614400,1.27749,1.29283,1.27612,1.27825,207.0
1704618000,1.27845,1.27947,1.27375,1.2753,100.0
1704621600,1.27382,1.27489,1.25639,1.25646,467.0
1704625200,1.25581,1.2725,1.25575,1.27239,111.0
1704628800,1.27176,1.28113,1.27005,1.28078,100.0
1704632400,1.28063,1.28177,1.25969,1.26283,110.0
1704636000,1.26128,1.26133,1.24681,1.24829,222.0
1704639600,1.24647,1.25051,1.24303,1.24941,209.0
1704643200,1.24631,1.24663,1.23485,1.23487,859.0
1704646800,1.23424,1.23425,1.20836,1.20837,100.0
1704650400,1.20678,1.21397,1.20677,1.21379,100.0
1704654000,1.21575,1.21928,1.21557,1.21864,256.0
1704657600,1.2192,1.22896,1.21883,1.22843,100.0
1704661200,1.22808,1.24575,1.22396,1.24381,175.0
1704664800,1.24312,1.25784,1.24301,1.25738,100.0
1704668400,1.2571,1.25769,1.25389,1.25412,115.0
1704672000,1.25344,1.25429,1.23768,1.24146,257.0
1704675600,1.24168,1.24335,1.24156,1.24333,124.0
1704679200,1.24171,1.25111,1.24016,1.25029,100.0
1704682800,1.24956,1.27264,1.24088,1.27263,403.0
1704686400,1.27253,1.28555,1.27246,1.28555,278.0
1704690000,1.28354,1.29652,1.28261,1.29557,100.0
1704693600,1.29687,1.30345,1.29287,1.30196,327.0
1704697200,1.30061,1.30575,1.3004,1.30483,102.0
1704700800,1.30457,1.307,1.30244,1.30254,100.0
1704704400,1.30321,1.30375,1.29935,1.30167,559.0
1704708000,1.3021,1.30223,1.29006,1.29067,404.0
1704711600,1.29195,1.29365,1.29085,1.29271,232.0
1704715200,1.29254,1.30265,1.26687,1.27504,100.0
1704718800,1.27588,1.27614,1.26612,1.26617,153.0
1704722400,1.2664,1.27826,1.26425,1.26641,895.0
1704726000,1.26627,1.26631,1.26516,1.26559,100.0
1704729600,1.26361,1.2891,1.26276,1.28682,514.0
1704733200,1.28944,1.29049,1.27106,1.27122,100.0
1704736800,1.2707,1.29538,1.26621,1.29455,100.0
1704740400,1.29422,1.29494,1.291,1.29364,218.0
1704744000,1.29434,1.30529,1.29364,1.30483,234.0
1704747600,1.30507,1.3332,1.30092,1.33166,100.0
1704751200,1.33099,1.33245,1.3284,1.33202,134.0
1704754800,1.33144,1.33694,1.33139,1.33692,231.0
1704758400,1.33608,1.34859,1.33531,1.34855,1057.0
1704762000,1.3477,1.34906,1.33041,1.33044,230.0
1704765600,1.32947,1.33033,1.31283,1.31315,188.0
1704769200,1.31187,1.31354,1.30417,1.30448,203.0
1704772800,1.30496,1.31607,1.30394,1.31573,100.0
1704776400,1.31477,1.31561,1.31163,1.31484,1134.0
1704780000,1.31413,1.31544,1.30829,1.31034,167.0
1704783600,1.31104,1.31978,1.31099,1.31916,112.0
1704787200,1.31808,1.32176,1.31426,1.31491,108.0
1704790800,1.31774,1.31793,1.30671,1.30671,506.0
1704794400,1.30661,1.32042,1.30513,1.31619,139.0
1704798000,1.3181,1.34749,1.31809,1.34371,100.0
1704801600,1.34695,1.37704,1.34649,1.37695,839.0
1704805200,1.37824,1.3867,1.37588,1.38097,100.0
1704808800,1.3791,1.40048,1.37664,1.39277,100.0
1704812400,1.39364,1.40509,1.392,1.40305,307.0
1704816000,1.4057,1.4155,1.40566,1.41512,347.0
1704819600,1.41455,1.41796,1.40815,1.40922,100.0
1704823200,1.41011,1.42491,1.4073,1.41985,179.0
1704826800,1.41916,1.42195,1.41152,1.41319,256.0
1704830400,1.41233,1.42134,1.41146,1.42132,371.0
1704834000,1.42071,1.42085,1.40533,1.406,167.0
1704837600,1.40722,1.40941,1.38318,1.38439,216.0
1704841200,1.38337,1.4043,1.38086,1.40403,417.0
1704844800,1.40303,1.40584,1.39807,1.40445,100.0
1704848400,1.40445,1.4047,1.3923,1.39311,424.0
1704852000,1.39389,1.39546,1.38743,1.38805,439.0
1704855600,1.38744,1.41543,1.38714,1.40591,148.0
1704859200,1.40698,1.42437,1.40629,1.4228,271.0
1704862800,1.42025,1.42097,1.41337,1.41516,132.0
1704866400,1.4158,1.42028,1.41528,1.41918,284.0
1704870000,1.41986,1.43136,1.41969,1.43102,274.0
1704873600,1.4285,1.43117,1.42451,1.42533,314.0
1704877200,1.42382,1.43366,1.42345,1.43077,346.0
1704880800,1.42955,1.44197,1.42835,1.44134,250.0
1704884400,1.44076,1.45364,1.43939,1.45238,100.0
1704888000,1.45102,1.45371,1.45091,1.45363,100.0
1704891600,1.45406,1.45529,1.4371,1.43745,439.0
1704895200,1.43987,1.45029,1.43277,1.44876,660.0
1704898800,1.4495,1.45568,1.44472,1.45494,100.0
1704902400,1.45601,1.45626,1.44398,1.44443,100.0
1704906000,1.444,1.44673,1.44222,1.4445,161.0
1704909600,1.44428,1.44594,1.44413,1.44556,198.0
1704913200,1.44287,1.44415,1.43903,1.44289,114.0
1704916800,1.4428,1.44732,1.44186,1.44729,100.0
1704920400,1.44566,1.45008,1.44534,1.44916,316.0
